ticker,pb_ratio,surge_ratio,volatility,ma_slope,rsi,vol_spike,label
1459.T,2.2420105143834115,-1.1275994057700116,0.005216703541591636,-0.001469723691937274,42.85714277142856,1.2534573589484794,0
1459.T,2.2420105143834115,-1.1275994057700116,0.005216703541591636,-0.001176470588228307,49.99999988333334,1.7759828862164455,0
1459.T,1.1205391287860167,0.0,0.005218873616788882,-0.001176816710790302,49.99999988333334,0.22880009146515487,0
1459.T,2.2402468550922694,-1.126712388891226,0.005220810450351716,-0.0011771630370738075,49.99999988333334,0.24317672681134722,0
1459.T,2.3312659174664567,-1.1724896232032174,0.0050169755469701835,-0.0014718869590728768,39.999999888,0.36675258136660044,0
1459.T,1.5292494713909188,1.5482463592437579,0.004011750803671193,0.0006180469715659844,49.99999988333334,0.04466353050137199,0
1459.T,2.891705481433644,-1.4547777576437584,0.004243148493961711,0.0,42.85714277142856,0.052024408099008906,0
1459.T,1.3673823243399692,0.0,0.004486651500848338,0.0,49.9999999125,0.015985121778336945,0
1459.T,1.4452999433099598,1.4632539798817699,0.004244771411092545,0.0,49.9999999125,1.0071100550107377,0
1459.T,1.529249471390919,0.0,0.004011750803671192,0.0,57.14285702857143,0.023233246314084743,0
1459.T,1.529249471390919,0.0,0.004011750803671192,0.0003089280197695548,49.99999988333334,1.1976365271204816,0
1459.T,1.529249471390919,-1.529249471400292,0.004011750803671192,0.0003089280197695548,49.99999988333334,2.538607912242252,0
1459.T,1.529249471390919,0.0,0.004011750803671192,0.0,59.999999832,0.08071674833730773,0
1459.T,1.529249471390919,0.0,0.004011750803671192,0.0,49.999999825,0.08355296777490387,0
1459.T,1.529249471390919,0.0,0.004011750803671192,0.0,49.999999825,2.700798785264861,0
1459.T,1.6406100961107979,0.0,0.0037394428444936976,0.0003088326127218908,33.33333317777779,0.18806131784827282,0
1459.T,1.766730538613994,1.788677501837535,0.003472497601812046,0.0003088326127218908,49.99999965,0.8838072197732889,0
1459.T,1.766730538613994,0.0,0.003472497601812046,0.0003088326127218908,49.99999965,1.4614532654944983,0
1459.T,1.9450352926895416,0.0,0.003154167640627836,0.0006176652254439571,49.99999965,0.3993606686266781,0
1459.T,1.5393208956418933,3.137097015188423,0.004035012194305386,0.0015743073047759803,74.9999997375,2.2534881905118307,0
1459.T,1.4410748694929962,1.45920159742021,0.004310101310208395,0.0018879798615361546,59.999999832,0.00196709339374652,0
1459.T,1.5242706896492442,1.5434439058808334,0.004074852742424387,0.0015728216420158995,59.999999832,0.09843310909353087,0
1459.T,1.443072080594472,1.461223930673918,0.004304136130576551,0.001256676091729387,66.66666651111112,0.5878151670700164,0
1459.T,1.5467048777989225,1.5661602850765606,0.004015749007217926,0.001570351758784106,59.999999832,0.1231714215063085,0
1459.T,1.6403945518388803,1.661028445583019,0.0037863930216226025,0.0018844221105409986,59.999999832,0.1614935322041709,0
1459.T,3.0581131097184957,-1.5386131583366691,0.004062098668221084,0.001255492780908557,49.99999988333334,0.13527029679839606,0
1459.T,1.4451157805199346,0.0,0.004298049168651759,0.0012550988390258046,57.14285702857143,0.9678847402705507,0
1459.T,1.549221255466109,0.0,0.00400922628259127,0.00125431169644881,57.14285702857143,0.5620881182312565,0
1459.T,1.6460392074652503,0.0,0.003944927203419731,0.0006521030322748108,49.99999988333334,0.012826188726087194,1
1459.T,3.2941331388335575,-3.294133138854949,0.003942466544443974,0.00032605151613749803,42.85714277142856,0.588475844010587,1
1459.T,1.5335580953695687,-1.533558095379514,0.00423427386253755,0.0,42.85714277142856,0.16472636394754223,1
1459.T,2.89885261094795,-2.8988526109667747,0.004480051879501793,-0.0003259452411974278,37.499999934375,0.03222205831487665,1
1459.T,1.3703096190497797,-1.3703096190586663,0.004738713815391248,-0.000651678071028626,49.9999999125,0.0374091795418739,1
1459.T,1.3703096190497797,-1.3703096190586663,0.004738713815391248,-0.0003259452411974278,42.85714277142856,0.07784224720533149,1
1459.T,1.3703096190497799,-1.3703096190586668,0.004738713815391247,-0.0003259452411974278,42.85714277142856,0.3234627234446407,1
1459.T,1.3703096190497797,0.0,0.004738713815391248,0.0,42.85714277142856,9.325396779108887,1
1459.T,2.767556063924818,-2.76755606394279,0.004692591557099307,-0.0006521030322748108,37.499999934375,1.7071924847095266,1
1459.T,1.3162370890320296,-1.3162370890406276,0.004965630014988467,-0.0013042060645496215,39.999999943999995,0.23466190536690346,1
1459.T,1.390965728297183,0.0,0.004698855038945599,-0.001956309096824432,44.444444375308635,0.9760884138212375,1
1459.T,1.267062740205746,0.0,0.005158344759038162,-0.001958224543068047,44.444444375308635,2.6038210299591023,1
1459.T,1.267062740205746,-1.2670627402140229,0.005158344759038162,-0.00228534116877381,44.444444375308635,0.6957393082829819,1
1459.T,1.2670627402057462,-1.267062740214023,0.005158344759038161,-0.0022868343678388494,49.9999999125,0.9056005620937944,1
1459.T,1.9538236253804686,0.0,0.0032808767245525675,-0.00032226877215397424,49.999999825,1.2198050694245177,1
1459.T,1.9394881959254064,1.964513850078863,0.0032840750593093907,0.001289490651184575,59.999999832,14.217353958530909,0
