Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Mid,BB_Lower,ATR,ADX,SMA_20,SMA_50,SMA_200,kairi_20,kairi_200,vol_ratio,return_lag_1,rsi_lag_1,return_lag_2,rsi_lag_2,return_lag_3,rsi_lag_3,target_return,ticker
2025-06-24,30650.0,31020.0,30500.0,30740.0,315669,63.709677419194996,567.5845170283137,564.5712955539776,30984.427552877456,29697.25,28410.072447122544,625.0,16.068453202062138,29697.25,28035.3,29999.125,3.2082095143489697,2.1696466146929216,1.273624072527446,0.020306258322237092,62.49999999983797,0.017258546299369293,63.55932203373073,0.012219286657859874,55.69306930680204,0.06106594079167873,1458.T
2025-06-25,30900.0,30930.0,30560.0,30890.0,246747,68.99365367162903,595.4156264373742,570.740161730657,31150.557530249484,29785.0,28419.442469750516,626.4285714285714,16.364667491617872,29785.0,28189.3,29999.075,3.743495047842882,3.003175931257873,1.018223009024846,0.00815660685154973,63.709677419194996,0.028628495339547255,62.49999999983797,0.025555924327912427,63.55932203373073,0.04338182216017076,1458.T
2025-06-26,31920.0,31990.0,31100.0,31100.0,386602,72.7055067835566,691.8027847899139,594.9526863425084,31529.552888423175,29870.0,28210.447111576825,681.0714285714286,17.582097396032626,29870.0,28352.4,30003.825,6.863073317710078,6.386435729444484,1.4074693787798696,0.03300970873786402,68.99365367162903,0.04143556280587268,63.709677419194996,0.062583222370173,62.49999999983797,0.008733679968754631,1458.T
2025-06-27,32880.0,33130.0,32500.0,32530.0,441478,74.47761194014288,836.0171933591155,643.1655877458298,32163.129161047826,30034.5,27905.870838952174,717.8571428571429,19.47711470561608,30034.5,28527.5,30011.075,9.474104779503566,9.559554264550663,1.355667494540211,0.03007518796992481,72.7055067835566,0.06407766990291264,68.99365367162903,0.07275693311582376,63.709677419194996,-0.017178336535084517,1458.T
2025-06-30,33450.0,34090.0,33240.0,33680.0,317545,75.88152327206456,984.9485141086734,711.5221730183986,32795.97400474655,30272.5,27749.02599525345,757.1428571428571,21.744648017267462,30272.5,28725.3,30021.175,10.496325047485344,11.421355093529817,0.9295590679614834,0.017335766423357768,74.47761194014288,0.047932330827067604,72.7055067835566,0.08252427184466016,68.99365367162903,-0.04556666567616356,1458.T
2025-07-01,32580.0,33250.0,32490.0,33190.0,300262,66.14173228334306,1021.0064034240349,773.4190190995258,33075.13585374285,30467.0,27858.864146257147,787.8571428571429,22.805810216787673,30467.0,28891.7,30026.325,6.935372698329334,8.504787049364172,0.8869667039655355,-0.026008968609865457,75.88152327206456,-0.009124087591240837,74.47761194014288,0.020676691729323293,72.7055067835566,-0.011732150623536419,1458.T
2025-07-02,32270.0,32590.0,31770.0,31880.0,287784,67.02127659561991,1012.8921411677075,821.3136435131621,33270.312779309585,30624.5,27978.687220690415,811.0714285714286,22.90446059112001,30624.5,29041.1,30044.15,5.373148949370599,7.408597014726648,0.8299844664875862,-0.009515039901780264,66.14173228334306,-0.03527653213751869,75.88152327206456,-0.01855231143552316,74.47761194014288,0.002166848085090293,1458.T
2025-07-03,32200.0,32450.0,32120.0,32330.0,237755,71.28712871273012,989.4078372213808,854.9324822548059,33383.57479514194,30794.25,28204.92520485806,766.0714285714286,22.996064510123308,30794.25,29203.1,30064.15,4.5649756042118295,7.104308620067412,0.7500990646279966,-0.002169197396963085,67.02127659561991,-0.011663597298956385,66.14173228334306,-0.03736920777279518,75.88152327206456,-0.003110422414392391,1458.T
2025-07-04,32320.0,32660.0,32160.0,32610.0,302916,68.38006230514684,969.3058003720216,877.8071458782491,33498.4617372581,30956.5,28414.5382627419,743.2142857142857,23.242628476298037,30956.5,29368.3,30086.925,4.404567699836859,7.422077862726084,1.047237637440519,0.003726708074534235,71.28712871273012,0.0015494267121165528,67.02127659561991,-0.007980356046654369,66.14173228334306,-0.012453461071286625,1458.T
2025-07-07,31960.0,32400.0,31900.0,32230.0,227240,62.71450858020624,913.7921726368004,885.0041512299595,33570.0073316072,31074.5,28578.992668392802,748.2142857142857,23.12615698532599,31074.5,29508.5,30109.6,2.849603372540188,6.145548263676703,0.8379321763153256,-0.011138613861386149,68.38006230514684,-0.007453416149068359,71.28712871273012,-0.009606445615122361,67.02127659561991,-0.005962672616649084,1458.T
2025-07-08,32200.0,32360.0,31840.0,31840.0,288222,61.20129870115961,879.030302785708,883.8093815411091,33661.22696657279,31195.5,28729.773033427216,726.0714285714286,22.93622034923735,31195.5,29649.7,30133.65,3.2200157073936975,6.857284132522934,1.072320686470965,0.007509386733416834,62.71450858020624,-0.003712871287128716,68.38006230514684,0.0,71.28712871273012,-0.003110422414392391,1458.T
2025-07-09,32340.0,32640.0,31970.0,32570.0,264024,67.88194444427945,852.9458713891436,877.6366795107161,33768.24328474762,31306.5,28844.756715252377,731.0714285714286,23.016508874586272,31306.5,29773.4,30162.65,3.3012313736763943,7.218695970015898,0.9999719730304804,0.004347826086956497,61.20129870115961,0.011889862327909784,62.71450858020624,0.0006188118811880639,68.38006230514684,-0.007760399027195253,1458.T
2025-07-10,32100.0,32350.0,31900.0,32350.0,241986,66.83760683744688,803.6438710483744,862.8381178182478,33791.59016782394,31426.0,29060.409832176065,731.0714285714286,22.98457104103753,31426.0,29889.0,30180.9,2.144720931712585,6.35865729650209,0.913576685986282,-0.007421150278293154,67.88194444427945,-0.0031055900621117516,61.20129870115961,0.004380475594493172,62.71450858020624,0.011768485157507088,1458.T
2025-07-11,31920.0,32580.0,31830.0,32460.0,323367,65.82491582476068,741.4996386326857,838.5704219811355,33687.67615368951,31562.5,29437.32384631049,740.0,23.07038959017846,31562.5,29995.2,30200.7,1.1326732673267337,5.6929144026462986,1.2022517193507922,-0.005607476635513975,66.83760683744688,-0.012987012987012991,67.88194444427945,-0.008695652173912993,61.20129870115961,0.013381248365301588,1458.T
2025-07-14,31770.0,32000.0,31510.0,31680.0,200658,60.21897810203593,672.3951871544996,805.3353750158084,33640.54119454164,31653.0,29665.45880545836,705.0,22.64509513147364,31653.0,30086.6,30222.5,0.3696332101222666,5.120357349656723,0.7610731443110106,-0.0046992481203007586,65.82491582476068,-0.010280373831775713,66.83760683744688,-0.017625231910946226,67.88194444427945,0.014064929467403457,1458.T
2025-07-15,32100.0,32100.0,31640.0,31890.0,285231,60.79136690632175,636.9156860003131,771.6514372127093,33636.47146208202,31741.5,29846.528537917977,711.4285714285714,22.361471447142932,31741.5,30173.5,30244.9,1.1294362270213965,6.1335960773551745,1.0843091815647936,0.010387157695939564,60.21897810203593,0.005639097744360999,65.82491582476068,0.0,66.83760683744688,0.07586432827836033,1458.T
2025-07-16,32090.0,32510.0,31850.0,32140.0,308356,51.86813186797228,601.0623368225279,737.533617134673,33654.52340945046,31805.0,29955.476590549533,680.7142857142857,22.543314997875306,31805.0,30260.4,30261.05,0.8960855211444851,6.043907927847836,1.1339969608663738,-0.00031152647975074554,60.79136690632175,0.01007239534151716,60.21897810203593,0.005325814536340845,65.82491582476068,0.10548515731322887,1458.T
2025-07-17,32480.0,32490.0,31600.0,31760.0,265437,44.9748743717011,597.2335038562014,709.4735944789787,33640.13920109593,31915.0,30189.86079890407,657.8571428571429,22.28466613690199,31915.0,30347.2,30274.55,1.7703274322419027,7.284831649025336,0.9596080833000132,0.012153318790900647,51.86813186797228,0.011838006230529663,60.79136690632175,0.02234812716399115,60.21897810203593,0.07386603578180735,1458.T
2025-07-18,32350.0,32800.0,32220.0,32760.0,262533,34.46327683602189,577.0572557617124,682.9903267355255,33540.35794975957,32026.0,30511.64205024043,612.8571428571429,22.39276868977243,32026.0,30419.2,30285.55,1.0116780116155688,6.816617165611993,0.9927772714724913,-0.004002463054187166,44.9748743717011,0.008102212527267172,51.86813186797228,0.007788161993769416,60.79136690632175,0.058239745527919426,1458.T
2025-07-22,32220.0,33090.0,31960.0,32350.0,445110,43.57142857121071,544.3031325450975,655.25288789744,33326.98198502813,32135.0,30943.018014971873,625.0,22.358112245405792,32135.0,30482.0,30296.4,0.2645091022249968,6.349269220105347,1.4205635275396749,-0.004018547140649198,34.46327683602189,-0.008004926108374333,44.9748743717011,0.004051106263633475,51.86813186797228,0.04342567834190842,1458.T
2025-07-23,34630.0,34850.0,33060.0,33290.0,735843,74.08163265284956,704.6888977452436,665.1400898670008,33783.25970212745,32334.0,30884.74029787255,754.2857142857143,23.787842710122423,32334.0,30577.2,30312.25,7.100884517844985,14.244241189618068,1.823850344944849,0.07479826194909989,43.57142857121071,0.07047913446676968,34.46327683602189,0.06619458128078826,44.9748743717011,-0.02959923043386105,1458.T
2025-07-24,35660.0,36070.0,35290.0,35420.0,455673,79.52218430015131,904.4818602496853,713.0084439435378,34510.5138094617,32572.0,30633.486190538304,833.5714285714286,25.788979892711048,32572.0,30695.3,30323.3,9.480535429202996,17.599337802943605,1.0525589994622553,0.029742997401097204,74.08163265284956,0.10676598386095604,43.57142857121071,0.10231839258114372,34.46327683602189,-0.03626378799081951,1458.T
2025-07-25,34970.0,35500.0,34920.0,35400.0,228766,70.60653188165031,995.6645874511814,769.5396726450666,34911.0567740893,32724.5,30537.9432259107,850.7142857142857,27.097081992724494,32724.5,30810.6,30346.05,6.861831349600456,15.237403220517987,0.5375330427529166,-0.01934941110487942,79.52218430015131,0.009818076812012633,74.08163265284956,0.08535071384233395,43.57142857121071,-0.030190972279145682,1458.T
2025-07-28,34290.0,35050.0,34250.0,35050.0,168172,67.25925925911976,1001.5124268546133,815.9342234869761,35090.85897237889,32795.0,30499.14102762111,872.1428571428571,27.38510149628518,32795.0,30913.1,30360.1,4.558621741119073,12.944292014848436,0.41349079743740547,-0.01944523877609383,70.60653188165031,-0.03841839596186203,79.52218430015131,-0.009818076812012744,74.08163265284956,-0.03592489631933842,1458.T
2025-07-29,33650.0,33950.0,33520.0,33930.0,194211,60.13986013974238,943.6266893290449,841.47271665539,35114.57275611519,32805.0,30495.427243884817,890.0,26.75766934383484,32805.0,31011.1,30377.9,2.5758268556622443,10.771317306331252,0.5447209655207231,-0.01866433362496356,67.25925925911976,-0.03774663997712324,70.60653188165031,-0.05636567582725738,79.52218430015131,-0.005064810469462222,1458.T
2025-07-30,33620.0,33830.0,33500.0,33800.0,247213,59.09090909079158,885.1278728707912,850.2037478984702,35191.9346885941,32857.0,30522.065311405902,865.7142857142857,26.151240333218485,32857.0,31108.2,30389.6,2.322184009495687,10.629952352120476,0.9552021390456982,-0.0008915304606240682,60.13986013974238,-0.019539224263633748,67.25925925911976,-0.038604518158421475,70.60653188165031,0.008588828157077741,1458.T
2025-07-31,34390.0,34490.0,33710.0,33800.0,280399,65.12549537636568,890.6330409120928,858.2896065011948,35376.88178317786,32963.0,30549.118216822142,895.7142857142857,26.118368818057068,32963.0,31226.8,30404.45,4.3290962594424,13.108443007520275,1.253167566620574,0.02290303390838777,59.09090909079158,0.02199108469539368,60.13986013974238,0.002916302128900483,67.25925925911976,-0.003495488557657413,1458.T
2025-08-01,33930.0,34240.0,33520.0,33750.0,279702,62.80254777058863,848.1013857773578,856.2519623564274,35472.229865255315,33049.5,30626.77013474469,904.2857142857143,25.84196804121856,33049.5,31346.3,30410.8,2.6641855398719994,11.572204611519599,1.1956173265384114,-0.013375981389938896,65.12549537636568,0.009220701963117195,59.09090909079158,0.008320950965824636,60.13986013974238,0.0477651207259626,1458.T
2025-08-04,33080.0,33100.0,32350.0,32400.0,322521,57.66081871335588,737.3076230845909,832.4630945020601,35485.77020996384,33087.5,30689.229790036155,982.1428571428571,24.24316875854742,33087.5,31443.4,30416.85,-0.02266717038156285,8.755508870905437,1.217937292208881,-0.02505157677571468,62.80254777058863,-0.0380924687409131,65.12549537636568,-0.016061867935752483,59.09090909079158,0.11522703776250921,1458.T
2025-08-05,33480.0,33620.0,33250.0,33440.0,289805,58.004640371135494,674.0098588884357,800.7724473793353,35507.0400572638,33163.5,30819.9599427362,987.8571428571429,23.23111049397013,33163.5,31537.0,30421.75,0.9543624768193926,10.052840484193059,1.020698909582711,0.012091898428053138,57.66081871335588,-0.01326259946949604,62.80254777058863,-0.026461180575748755,65.12549537636568,0.13083960095881128,1458.T
2025-08-06,33910.0,33960.0,33250.0,33270.0,201899,60.066371681322906,651.0385637616637,770.8256706558011,35569.189647421095,33249.0,30928.81035257891,991.4285714285714,22.58701050349623,33249.0,31632.1,30427.95,1.9880297151793958,11.443590514641965,0.7345382391077517,0.012843488649940227,58.004640371135494,0.02509068923821034,57.66081871335588,-0.000589448865310982,62.80254777058863,0.08693764970681538,1458.T
2025-08-07,34270.0,34490.0,33610.0,33640.0,234966,59.93340732510111,654.3398161408404,747.528499752809,35667.04644466503,33345.5,31023.953555334967,990.7142857142857,22.428454057611543,33345.5,31734.6,30434.5,2.772488041864718,12.602474165831534,0.8840666630044707,0.010616337363609452,60.066371681322906,0.023596176821983228,58.004640371135494,0.03597339782345821,57.66081871335588,0.10987322438602741,1458.T
2025-08-08,35590.0,35930.0,34560.0,34580.0,322788,65.88235294108604,754.7685487326089,748.9765095487691,35968.54414317011,33520.0,31071.45585682989,1067.857142857143,23.267949906339293,33520.0,31842.0,30444.45,6.1754176610978595,16.901438521635303,1.1763591133683533,0.0385176539247154,59.93340732510111,0.04954290769684455,60.066371681322906,0.0630227001194743,58.004640371135494,0.08609778192977455,1458.T
2025-08-12,37120.0,37590.0,36250.0,36290.0,472144,71.12068965508658,946.9019597520019,788.5615995894157,36590.73131521243,33780.0,30969.268684787567,1130.0,24.880547681329144,33780.0,31992.6,30468.05,9.887507400828888,21.832542614312377,1.5514700953337337,0.04298960382129802,65.88235294108604,0.08316311642836305,59.93340732510111,0.09466234149218522,60.066371681322906,0.03728125072006637,1458.T
2025-08-13,38160.0,38400.0,37630.0,38060.0,420460,67.25317693050425,1169.605891921019,864.7704580557364,37364.26226264317,34099.5,30834.73773735683,1033.5714285714287,26.70747128454091,34099.5,32182.0,30499.05,11.907799234592886,25.11865123667787,1.2723807494838877,0.028017241379310276,71.12068965508658,0.07221129530767079,65.88235294108604,0.11351035891450256,59.93340732510111,-0.021990553653593307,1458.T
2025-08-14,36990.0,37950.0,36890.0,37740.0,295767,56.41272902596048,1237.4268542537684,939.301737295343,37709.148937034,34344.0,30978.851062965998,1021.4285714285714,27.572865597405663,34344.0,32348.0,30524.05,7.704402515723263,21.18313264458682,0.8469239029279118,-0.030660377358490587,67.25317693050425,-0.0035021551724138122,71.12068965508658,0.03933689238550153,65.88235294108604,-0.0024360547978811158,1458.T
2025-08-15,38250.0,38290.0,37120.0,37270.0,377136,64.99085923209233,1376.974025833515,1026.8361950029775,38266.85589725161,34652.0,31037.14410274839,1061.4285714285713,28.537480426494216,34652.0,32530.6,30555.2,10.38323906268037,25.183274859925643,0.9986151528230494,0.03406326034063256,56.41272902596048,0.002358490566037652,67.25317693050425,0.030441810344827624,71.12068965508658,-0.03620304866396059,1458.T
2025-08-18,38790.0,39030.0,38240.0,38360.0,293926,70.83333333324151,1513.6907668053027,1124.2071093634427,38873.87198756892,34967.5,31061.12801243108,1060.7142857142858,29.767827277507482,34967.5,32730.3,30594.05,10.931579323657692,26.789359368896903,0.7903645896356578,0.014117647058823568,64.99085923209233,0.048661800486617945,56.41272902596048,0.01650943396226423,67.25317693050425,-0.041853720172774896,1458.T
2025-08-19,38530.0,39120.0,38290.0,39040.0,290494,73.41650671775164,1582.81424458314,1215.9285364073821,39287.386632522466,35276.5,31265.613367477537,1065.0,30.95022086442966,35276.5,32919.4,30634.1,9.22285374115912,25.774871793197775,0.8657079014389824,-0.006702758442897694,70.83333333324151,0.007320261437908426,64.99085923209233,0.04163287374966207,56.41272902596048,-0.054672993431935615,1458.T
2025-08-20,37330.0,37960.0,37060.0,37900.0,334617,66.00517687653804,1523.2065505961655,1277.3841392451388,39370.40207981339,35532.0,31693.597920186607,1146.4285714285713,30.67157358412885,35532.0,33074.0,30667.35,5.060227400652928,21.725548506799576,1.0509723984572283,-0.031144562678432353,73.41650671775164,-0.03763856664088683,70.83333333324151,-0.024052287581699305,64.99085923209233,-0.01702053786596792,1458.T
2025-08-21,36900.0,37420.0,36800.0,37200.0,165208,61.15555555547945,1424.8448923374672,1306.8762898636046,39505.78346382136,35645.5,31785.21653617864,1128.5714285714287,30.148655881988265,35645.5,33216.4,30700.7,3.5193783226494135,20.19269918926929,0.5652461609942924,-0.011518885614787089,66.00517687653804,-0.04230469763820399,73.41650671775164,-0.04872389791183296,70.83333333324151,0.009977162444685455,1458.T
2025-08-22,36890.0,37080.0,36370.0,36960.0,213381,63.70370370362112,1330.7456456409054,1311.6501610190649,39607.24074830476,35707.0,31806.759251695243,1117.142857142857,29.22879250451437,35707.0,33351.8,30727.95,3.3130758674769556,20.053566866647454,0.8221976131797606,-0.00027100271002711285,61.15555555547945,-0.011786766675596083,66.00517687653804,-0.04256423566052425,73.41650671775164,0.006215396309415633,1458.T
2025-08-25,37200.0,37890.0,36980.0,37760.0,271351,70.07797270945603,1266.5853167972746,1302.637192174707,39757.33912900877,35818.5,31879.660870991236,1075.7142857142858,28.911808902603894,35818.5,33501.6,30754.85,3.8569454332258557,20.956532059171163,1.0640790054672322,0.008403361344537785,63.70370370362112,0.008130081300812941,61.15555555547945,-0.003482453790517037,66.00517687653804,-0.02946203273031622,1458.T
2025-08-26,36480.0,37020.0,36020.0,36910.0,266143,64.17769376172981,1144.4473347483,1270.9992206894258,39809.26729168112,35928.0,32046.732708318883,1121.4285714285713,27.690773893967677,35928.0,33647.4,30775.35,1.5364061456245803,18.536426068265687,1.063976173342928,-0.01935483870967747,70.07797270945603,-0.011114123068582282,63.70370370362112,-0.011382113821138184,61.15555555547945,-0.004670979779886245,1458.T
2025-08-27,36700.0,36880.0,36260.0,36620.0,214704,63.45226615227692,1053.262906251257,1227.451957801792,39822.06440683924,36080.5,32338.935593160753,1115.0,26.556955671676885,36080.5,33782.2,30798.1,1.7169939440972337,19.163195132167242,0.949356510111984,0.006030701754385914,64.17769376172981,-0.013440860215053752,70.07797270945603,-0.005150447275684478,63.70370370362112,-0.02874714262553021,1458.T
2025-08-28,37270.0,37270.0,36300.0,36430.0,343376,64.17769376172981,1015.2892040812003,1185.0194070576738,39852.20662689212,36263.0,32673.79337310788,1121.4285714285713,25.798248333266525,36263.0,33921.0,30832.25,2.7769351680776655,20.879922808098673,1.3116417294712195,0.015531335149863823,63.45226615227692,0.021655701754385914,64.17769376172981,0.0018817204301075918,70.07797270945603,-0.01296264437448404,1458.T
2025-08-29,37120.0,37220.0,36880.0,37220.0,248528,58.129649309159,962.0016687162715,1140.4158593893933,39895.214519236375,36399.5,32903.785480763625,1030.7142857142858,25.09373437617959,36399.5,34047.0,30862.0,1.9794227942691478,20.27736374829887,0.9245131693874422,-0.0040246847330291935,64.17769376172981,0.011444141689373355,63.45226615227692,0.01754385964912286,64.17769376172981,0.010984705228929706,1458.T
2025-09-01,36120.0,36620.0,35520.0,36220.0,337288,44.36936936929942,829.5171134449847,1078.2361102005116,39810.8329837579,36509.0,33207.1670162421,1002.1428571428571,23.47856799990159,36509.0,34163.8,30878.7,-1.0654907009230552,16.97383633378349,1.1960236560832715,-0.026939655172413812,58.129649309159,-0.030855916286557594,64.17769376172981,-0.01580381471389647,63.45226615227692,0.068475942036309,1458.T
2025-09-02,36310.0,36640.0,35970.0,36360.0,271295,38.480697384739884,731.4221813840632,1008.873324437222,39555.849381380285,36670.5,33785.150618619715,958.5714285714286,21.96040133616272,36670.5,34287.4,30897.95,-0.9830790417365454,17.515886976320427,0.9585101940303464,0.00526024363233657,44.36936936929942,-0.021821120689655138,58.129649309159,-0.02575798229138715,64.17769376172981,0.05387876767641547,1458.T
2025-09-03,35660.0,36330.0,35590.0,35950.0,269880,41.14513981350519,594.380030266424,925.9746656030625,39298.86061228575,36779.5,34260.13938771425,920.7142857142857,20.89176700134841,36779.5,34399.8,30912.8,-3.0438151687760873,15.356745425843021,0.9177300633107244,-0.017901404571743273,38.480697384739884,-0.012735326688815052,44.36936936929942,-0.03933189655172409,58.129649309159,0.08876250691562348,1458.T
2025-09-04,36790.0,36860.0,35850.0,35910.0,235649,40.10840108393476,570.3797120942982,854.8556749013097,39051.03650472733,36923.5,34795.96349527267,913.5714285714286,19.421873600811228,36923.5,34522.6,30933.05,-0.3615583571438208,18.934279031650615,0.8646781248165326,0.0316881660123387,41.14513981350519,0.013219498760671966,38.480697384739884,0.018549280177187155,44.36936936929942,0.08290310360654919,1458.T
2025-09-05,37530.0,37920.0,37160.0,37800.0,339432,41.688654353485006,604.1073293429872,804.7060057896452,38821.33534786749,37086.5,35351.66465213251,937.8571428571429,18.970632585516256,37086.5,34655.2,30958.45,1.1958529384007655,21.22699941373034,1.1676013935594658,0.02011416145691758,40.10840108393476,0.052439708356702086,41.14513981350519,0.03359955935004133,38.480697384739884,0.07936609685270601,1458.T
2025-09-08,38680.0,39010.0,38110.0,38230.0,377844,50.88547815812132,715.3855784199623,786.8419203157088,38965.021003657625,37241.0,35516.978996342375,984.2857142857143,19.323854317921377,37241.0,34790.4,30994.5,3.86402083724926,24.79633483359951,1.2644535171675255,0.030642152944311274,41.688654353485006,0.051372655612938356,40.10840108393476,0.08468872686483464,41.14513981350519,0.054828918804382495,1458.T
2025-09-09,38320.0,39620.0,38310.0,39100.0,285429,56.48754914799596,765.6989008771852,782.6133164280042,39089.60604352869,37301.0,35512.39395647131,972.8571428571429,20.030926136203092,37301.0,34899.2,31030.3,2.7318302458379184,23.49219955978512,0.9462357963021654,-0.009307135470527417,50.88547815812132,0.021049826805222382,41.688654353485006,0.04158738787714045,40.10840108393476,0.06123845769599991,1458.T
2025-09-10,38970.0,38980.0,38360.0,38380.0,256953,63.1847133756835,848.2441090601787,795.7394749544392,39244.99567624245,37341.5,35438.00432375755,975.7142857142857,20.68749282460072,37341.5,35009.6,31068.35,4.361099580895256,25.433117626137225,0.8591981445950563,0.016962421711899767,56.48754914799596,0.007497414684591419,50.88547815812132,0.0383693045563549,41.688654353485006,0.06722927809449358,1458.T
2025-09-11,39970.0,39980.0,39040.0,39160.0,362310,67.42081447953123,983.0217609521496,833.1959321539813,39717.23208749362,37490.5,35263.76791250638,997.1428571428571,21.889112126058166,37490.5,35157.4,31114.95,6.6136754644509965,28.45914905857152,1.1168839335917848,0.02566076469078782,63.1847133756835,0.043058455114822536,56.48754914799596,0.0333505687693898,50.88547815812132,0.028608609519100627,1458.T
2025-09-12,40630.0,40880.0,40250.0,40860.0,251436,68.66158868324688,1130.063832822474,892.5695122876798,40227.192636052234,37609.5,34991.807363947766,990.7142857142857,23.459830335123257,37609.5,35324.6,31163.4,8.031215517355994,30.37730157813332,0.819558636011609,0.01651238428821622,67.42081447953123,0.042596869386707814,63.1847133756835,0.06028183716075164,56.48754914799596,0.032448367345864045,1458.T
2025-09-16,40860.0,41170.0,40370.0,40990.0,295764,75.17241379298248,1250.7370933154962,964.2030284932432,40669.043586317785,37713.0,34756.956413682215,963.5714285714286,25.055286060224923,37713.0,35497.8,31213.35,8.344602656908751,30.905526000893847,1.0185468340620376,0.0056608417425547675,68.66158868324688,0.022266700025018737,67.42081447953123,0.04849884526558901,63.1847133756835,0.033689422798434614,1458.T
2025-09-17,40740.0,41130.0,40360.0,40660.0,248265,73.48837209290363,1321.455606883348,1035.6535441712642,41060.04965730645,37823.5,34586.95034269355,974.2857142857143,26.523587096770946,37823.5,35666.2,31265.55,7.7108147051436315,30.303161147013256,0.8774301491170035,-0.002936857562408246,75.17241379298248,0.002707359094265227,68.66158868324688,0.019264448336252293,67.42081447953123,0.0415875335265201,1458.T
2025-09-18,41680.0,42010.0,40740.0,41010.0,303893,74.5819397992147,1436.788281537556,1115.8804916445226,41695.5683019591,38041.0,34386.4316980409,995.7142857142857,28.303444933319373,38041.0,35860.6,31320.05,9.565994584790104,33.077693043274195,1.0395418111363184,0.02307314678448691,73.48837209290363,0.0200685266764562,75.17241379298248,0.0258429731725327,68.66158868324688,0.0035923880089955952,1458.T
2025-09-19,41130.0,42690.0,40060.0,42670.0,406919,71.3980789753469,1466.9003396679182,1186.084461249202,42112.84563492087,38252.5,34392.15436507913,1155.7142857142858,29.399880378459173,38252.5,36039.2,31368.2,7.522384157898188,31.12005151714157,1.3507442522192132,-0.01319577735124755,74.5819397992147,0.009572901325478611,73.48837209290363,0.0066079295154184425,75.17241379298248,0.011362385024884982,1458.T
2025-09-22,41970.0,42460.0,41470.0,41500.0,262131,81.75895765459885,1540.7841420245459,1257.0243974042708,42647.66319789246,38506.5,34365.33680210754,1136.4285714285713,30.417999006081782,38506.5,36231.8,31423.55,8.994585329749526,33.56224869564388,0.8639941936963899,0.020423048869438354,71.3980789753469,0.006957773512475951,74.5819397992147,0.030191458026509466,73.48837209290363,-0.011743693984172958,1458.T
2025-09-24,42260.0,42320.0,41440.0,41870.0,216225,81.95488721792188,1604.245421454667,1326.46860221435,43173.84253315259,38759.5,34345.15746684741,1151.4285714285713,31.323805761540534,38759.5,36435.0,31482.7,9.031334253537837,34.23245147334886,0.7521220119476874,0.0069096974029068114,81.75895765459885,0.027473863360077733,71.3980789753469,0.013915547024952124,74.5819397992147,-0.035404058858443575,1458.T
2025-09-25,42470.0,42560.0,41960.0,42180.0,238919,88.38782412612882,1652.435934723806,1391.6620687162413,43632.10628048721,39059.0,34485.89371951279,1141.4285714285713,32.29566468977655,39059.0,36646.0,31541.05,8.732942471645465,34.6499244635166,0.8365001572033076,0.004969238050165581,81.95488721792188,0.011913271384322188,81.75895765459885,0.03257962557743732,71.3980789753469,-0.023104517088527225,1458.T
2025-09-26,41830.0,42440.0,41740.0,42220.0,241267,80.07159904521228,1620.306725066017,1437.3909999861964,43906.93126406479,39315.5,34724.06873593521,1107.857142857143,32.87945888002316,39315.5,36847.2,31597.55,6.395696353855351,32.38368164620358,0.8834635335611929,-0.015069460795855916,88.38782412612882,-0.01017510648367248,81.95488721792188,-0.003335715987610177,81.75895765459885,0.027818861341537885,1458.T
2025-09-29,41600.0,41940.0,41360.0,41880.0,248036,75.85768742044955,1558.3216551054575,1461.5771310100488,44125.66428670483,39532.0,34938.33571329517,1068.5714285714287,32.8781829541639,39532.0,37037.2,31650.65,5.231205099666103,31.43489944124369,1.0278490076895153,-0.005498446091321996,80.07159904521228,-0.02048504826936659,88.38782412612882,-0.015617605300520587,81.95488721792188,0.12650556729097778,1458.T
2025-09-30,41480.0,41810.0,41100.0,41710.0,214046,70.46783625716571,1482.426552941426,1465.7470153963243,44275.01352135229,39750.0,35224.98647864771,1013.5714285714286,32.51283432317028,39750.0,37225.0,31697.05,4.352201257861643,30.863913203279168,0.9238122284726795,-0.0028846153846153744,75.85768742044955,-0.008367200573750844,80.07159904521228,-0.02331057216858956,88.38782412612882,0.12706161766104557,1458.T
2025-10-01,40790.0,41370.0,40400.0,41180.0,323563,67.22454672232341,1351.0280933776812,1442.8032309925957,44190.61314949237,39983.5,35776.38685050763,997.1428571428571,31.259894680418785,39983.5,37391.2,31739.85,2.017082046344121,28.51352479611593,1.2780655553545457,-0.016634522661523654,70.46783625716571,-0.019471153846153832,75.85768742044955,-0.024862538847716942,80.07159904521228,0.13552132118454951,1458.T
2025-10-02,41500.0,41820.0,40970.0,41390.0,284691,67.49654218520817,1289.322427413179,1412.1070702767124,44123.65160019619,40243.0,36362.34839980381,1023.5714285714286,30.4901359687173,40243.0,37574.2,31785.0,3.1235245881271245,30.564731791725652,1.0852788534335467,0.01740622701642569,67.22454672232341,0.00048216007714563247,70.46783625716571,-0.0024038461538461453,75.85768742044955,0.15194515132966266,1458.T
